TOT_POP,POP_ESTIMATE_2018,Obesity_number,Heart disease_number,CKD_number,charges
163861.0,163861.0,39838.0,9775.0,3751.0,53872
32955.0,32955.0,8147.0,2078.0,838.0,11176
2192.0,2192.0,624.0,179.0,67.0,828
828604.0,828604.0,186661.0,38374.0,17266.0,242893
9280.0,9280.0,2339.0,479.0,198.0,2923
405905.0,405905.0,100073.0,19360.0,9435.0,126793
28606.0,28606.0,8011.0,1862.0,728.0,10746
253956.0,253956.0,65017.0,12626.0,5505.0,87560
6214.0,6214.0,1802.0,390.0,155.0,2191
40003.0,40003.0,10110.0,2317.0,911.0,13654
34810.0,34810.0,11336.0,2699.0,1165.0,14888
3952.0,3952.0,1100.0,317.0,114.0,1513
15761.0,15761.0,4582.0,1058.0,418.0,5714
3829.0,3829.0,1016.0,272.0,102.0,1368
34786.0,34786.0,11272.0,3268.0,1083.0,15760
13901.0,13901.0,4087.0,1226.0,441.0,5821
12045.0,12045.0,2344.0,383.0,180.0,2838
38247.0,38247.0,10668.0,2424.0,925.0,14207
2084931.0,2084931.0,509908.0,95392.0,43164.0,660059
770517.0,770517.0,194311.0,48398.0,19143.0,280959
166436.0,166436.0,48533.0,10622.0,4401.0,65202
17360.0,17360.0,4740.0,1165.0,458.0,6564
67427.0,67427.0,18584.0,2969.0,1354.0,22322
23785.0,23785.0,7530.0,2374.0,768.0,11281
28977.0,28977.0,8243.0,2124.0,802.0,11471
18760.0,18760.0,5045.0,987.0,442.0,6265
265429.0,265429.0,63143.0,15928.0,6795.0,85577
35470.0,35470.0,10119.0,2453.0,994.0,11900
124806.0,124806.0,31208.0,6488.0,2543.0,41457
58533.0,58533.0,14770.0,3351.0,1384.0,18050
134585.0,134585.0,40428.0,9400.0,3597.0,51283
76351.0,76351.0,19887.0,3870.0,1587.0,26077
34371.0,34371.0,8599.0,2070.0,857.0,10687
63227.0,63227.0,18433.0,3802.0,1542.0,22143
111729.0,111729.0,25924.0,6372.0,2586.0,35239
1388.0,1388.0,378.0,84.0,34.0,491
11097.0,11097.0,2673.0,698.0,282.0,3428
1358343.0,1358343.0,266712.0,64227.0,28654.0,364073
25111.0,25111.0,6905.0,1418.0,591.0,8571
56811.0,56811.0,15637.0,3603.0,1284.0,20549
317646.0,317646.0,88497.0,20299.0,8303.0,115840
426718.0,426718.0,82373.0,39011.0,14590.0,153224
14029.0,14029.0,4368.0,1171.0,486.0,5842
315534.0,315534.0,77922.0,18848.0,7791.0,113707
5229.0,5229.0,1364.0,339.0,134.0,1769
6495.0,6495.0,1586.0,401.0,157.0,2153
11586.0,11586.0,2515.0,672.0,278.0,3341
127185.0,127185.0,37378.0,7002.0,2908.0,46051
94347.0,94347.0,20806.0,3699.0,1795.0,24972
45507.0,45507.0,12320.0,3449.0,1308.0,16929
19790.0,19790.0,4804.0,1153.0,464.0,6149
5248.0,5248.0,1530.0,350.0,166.0,1972
45108.0,45108.0,12651.0,2954.0,1212.0,16331
185287.0,185287.0,46132.0,12102.0,4663.0,67489
30250.0,30250.0,7814.0,2105.0,893.0,9719
11237.0,11237.0,3745.0,821.0,368.0,4814
38165.0,38165.0,12214.0,2390.0,894.0,15439
23428.0,23428.0,5571.0,1249.0,543.0,6920
20083.0,20083.0,5225.0,993.0,445.0,6790
83770.0,83770.0,20762.0,5441.0,2136.0,27755
342776.0,342776.0,50506.0,10518.0,5346.0,67003
11758.0,11758.0,3616.0,1106.0,385.0,5104
3957.0,3957.0,1069.0,312.0,114.0,1519
13665.0,13665.0,3822.0,973.0,379.0,5381
8233.0,8233.0,2420.0,520.0,205.0,2909
16239.0,16239.0,4362.0,924.0,365.0,5420
33701.0,33701.0,9054.0,2562.0,937.0,12164
42733.0,42733.0,10295.0,2949.0,1142.0,14247
1432132.0,1432132.0,339394.0,78363.0,43628.0,470890
9395.0,9395.0,2811.0,862.0,307.0,4117
28355.0,28355.0,7163.0,1712.0,667.0,10622
37620.0,37620.0,9704.0,2600.0,1029.0,13965
144447.0,144447.0,33176.0,6953.0,2758.0,43194
17276.0,17276.0,5183.0,1138.0,435.0,6761
116854.0,116854.0,25002.0,4982.0,2221.0,32431
16390.0,16390.0,4905.0,1257.0,457.0,6420
272608.0,272608.0,65740.0,14170.0,5240.0,84302
93503.0,93503.0,23520.0,5052.0,2193.0,31082
769545.0,769545.0,131400.0,30855.0,15505.0,200387
330086.0,330086.0,66284.0,12292.0,5371.0,86962
4795.0,4795.0,1663.0,343.0,154.0,2097
65711.0,65711.0,18370.0,3880.0,1636.0,24062
10027.0,10027.0,3545.0,872.0,379.0,4849
1522.0,1522.0,417.0,103.0,41.0,563
19688.0,19688.0,5858.0,1655.0,584.0,8132
7051.0,7051.0,2472.0,622.0,285.0,3422
16999.0,16999.0,5726.0,1287.0,537.0,7157
11811.0,11811.0,2869.0,605.0,244.0,3706
994400.0,994400.0,238715.0,47503.0,23776.0,292272
18717.0,18717.0,5402.0,1225.0,481.0,7420
33680.0,33680.0,8796.0,1768.0,703.0,10110
6947.0,6947.0,1964.0,480.0,182.0,2614
16736.0,16736.0,3393.0,1030.0,427.0,4616
10438.0,10438.0,3390.0,934.0,385.0,4402
35761.0,35761.0,9803.0,2271.0,908.0,13278
108047.0,108047.0,32824.0,6619.0,2684.0,41744
22400.0,22400.0,6894.0,1533.0,595.0,9190
2474.0,2474.0,580.0,153.0,65.0,785
4514.0,4514.0,1345.0,407.0,159.0,1994
9708.0,9708.0,3003.0,759.0,313.0,4320
10138.0,10138.0,3664.0,804.0,360.0,4853
30757.0,30757.0,9570.0,2891.0,1018.0,13367
7336.0,7336.0,2047.0,354.0,156.0,2456
180040.0,180040.0,37627.0,10904.0,4876.0,52083
65346.0,65346.0,19011.0,4915.0,1774.0,26135
511868.0,511868.0,114332.0,18745.0,9703.0,138673
3307.0,3307.0,870.0,256.0,105.0,1107
53621.0,53621.0,15688.0,3501.0,1419.0,21383
96493.0,96493.0,27125.0,6117.0,2413.0,36713
40076.0,40076.0,10901.0,2994.0,1126.0,15186
1747.0,1747.0,404.0,120.0,48.0,535
242634.0,242634.0,60967.0,10944.0,5070.0,79090
14328.0,14328.0,4556.0,1112.0,427.0,6206
3355.0,3355.0,906.0,219.0,86.0,1202
10542.0,10542.0,2749.0,686.0,268.0,3681
8263.0,8263.0,2255.0,672.0,241.0,3174
34215.0,34215.0,8460.0,3074.0,1140.0,13868
55414.0,55414.0,15857.0,3796.0,1533.0,21611
8068.0,8068.0,2425.0,785.0,281.0,3546
15153.0,15153.0,4253.0,1141.0,420.0,5999
5058.0,5058.0,1502.0,404.0,155.0,2069
16184.0,16184.0,4801.0,1562.0,551.0,7150
9108.0,9108.0,2465.0,653.0,243.0,3427
20046.0,20046.0,5861.0,1665.0,631.0,8485
24704.0,24704.0,6422.0,1711.0,652.0,8914
5904.0,5904.0,1621.0,364.0,154.0,1989
46582.0,46582.0,14741.0,3724.0,1486.0,20722
5349.0,5349.0,1524.0,417.0,158.0,2090
499942.0,499942.0,101642.0,25091.0,12111.0,138277
23660.0,23660.0,6797.0,2062.0,731.0,9848
348556.0,348556.0,89827.0,15980.0,7207.0,114125
75930.0,75930.0,22567.0,4447.0,1699.0,27454
11179.0,11179.0,3263.0,1021.0,368.0,4535
2611.0,2611.0,795.0,238.0,101.0,1153
63406.0,63406.0,18587.0,4384.0,1577.0,24938
21709.0,21709.0,6180.0,1318.0,499.0,7932
25337.0,25337.0,7614.0,2388.0,850.0,10245
6578.0,6578.0,2038.0,395.0,165.0,2607
4131.0,4131.0,1277.0,345.0,143.0,1808
859064.0,859064.0,224533.0,32828.0,15030.0,276089
55700.0,55700.0,14527.0,3779.0,1392.0,20626
27086.0,27086.0,7218.0,1713.0,633.0,9331
5686.0,5686.0,1498.0,437.0,182.0,2120
465.0,465.0,126.0,27.0,11.0,153
35631.0,35631.0,8056.0,2252.0,927.0,11368
2935.0,2935.0,665.0,194.0,74.0,925
12147.0,12147.0,2845.0,1166.0,457.0,4792
445384.0,445384.0,107936.0,22505.0,9726.0,149031
2492.0,2492.0,783.0,201.0,78.0,1015
4853.0,4853.0,1268.0,325.0,130.0,1583
35845.0,35845.0,11739.0,3496.0,1157.0,16491
17560.0,17560.0,4884.0,1363.0,477.0,6812
20029.0,20029.0,4961.0,1138.0,458.0,6259
30444.0,30444.0,8414.0,1970.0,805.0,10292
22402.0,22402.0,7440.0,1757.0,819.0,9168
41537.0,41537.0,12096.0,3576.0,1330.0,17064
115967.0,115967.0,31636.0,7211.0,2725.0,41701
102501.0,102501.0,29786.0,7643.0,2878.0,43607
61497.0,61497.0,16418.0,2435.0,1260.0,20685
70034.0,70034.0,21815.0,4031.0,1836.0,26982
40350.0,40350.0,11628.0,2468.0,959.0,15202
22725.0,22725.0,6444.0,1796.0,682.0,9782
110024.0,110024.0,30430.0,6373.0,2690.0,43352
25083.0,25083.0,4895.0,1448.0,637.0,6759
64249.0,64249.0,18403.0,3573.0,1492.0,22129
6283.0,6283.0,1993.0,513.0,190.0,2678
132064.0,132064.0,36659.0,8219.0,3133.0,50159
50972.0,50972.0,12563.0,2341.0,989.0,15786
102665.0,102665.0,31245.0,7875.0,2805.0,41493
66516.0,66516.0,18466.0,4297.0,1650.0,25148
166051.0,166051.0,45926.0,9575.0,3562.0,58698
45894.0,45894.0,14605.0,3376.0,1515.0,19165
96109.0,96109.0,28075.0,7011.0,2569.0,39015
46511.0,46511.0,12267.0,2930.0,1487.0,15662
30774.0,30774.0,9816.0,2647.0,902.0,13101
169507.0,169507.0,47398.0,9790.0,4219.0,63337
85063.0,85063.0,24697.0,5767.0,2252.0,32443
25398.0,25398.0,7878.0,2025.0,850.0,10762
22039.0,22039.0,6156.0,1693.0,605.0,9034
40540.0,40540.0,11278.0,2544.0,1005.0,14895
59916.0,59916.0,14867.0,4202.0,1689.0,20476
5201.0,5201.0,1264.0,370.0,139.0,1907
14643.0,14643.0,4449.0,1177.0,408.0,6277
66826.0,66826.0,19254.0,5245.0,2022.0,25970
11852.0,11852.0,2866.0,1100.0,418.0,4572
368100.0,368100.0,95439.0,19454.0,8526.0,117297
143277.0,143277.0,39660.0,8466.0,3459.0,52412
11983.0,11983.0,3849.0,835.0,400.0,4807
32661.0,32661.0,9300.0,2172.0,855.0,13118
12169.0,12169.0,3693.0,972.0,353.0,4985
25063.0,25063.0,8102.0,1884.0,673.0,10959
79828.0,79828.0,24346.0,6165.0,2427.0,36113
11735.0,11735.0,4038.0,1010.0,423.0,5329
32106.0,32106.0,9480.0,2187.0,866.0,13042
604.0,604.0,162.0,45.0,18.0,222
16396.0,16396.0,4013.0,896.0,363.0,5507
24841.0,24841.0,6380.0,1668.0,633.0,8206
21528.0,21528.0,5102.0,1221.0,542.0,6735
2929.0,2929.0,683.0,167.0,67.0,836
160912.0,160912.0,34573.0,13693.0,5136.0,53270
7997.0,7997.0,2213.0,497.0,195.0,2885
5230.0,5230.0,1706.0,416.0,170.0,2338
2100.0,2100.0,556.0,130.0,50.0,723
19817.0,19817.0,6398.0,1355.0,537.0,8290
12469.0,12469.0,3392.0,876.0,329.0,4720
3797.0,3797.0,939.0,254.0,95.0,1306
21696.0,21696.0,6690.0,1696.0,632.0,9278
9974.0,9974.0,3535.0,849.0,385.0,4764
32703.0,32703.0,9524.0,2719.0,996.0,13348
259666.0,259666.0,44457.0,12652.0,6111.0,61566
46176.0,46176.0,14340.0,2951.0,1302.0,19176
86183.0,86183.0,24755.0,6026.0,2208.0,33307
291538.0,291538.0,60995.0,11289.0,5309.0,81868
34300.0,34300.0,10091.0,2282.0,879.0,12353
5082.0,5082.0,1488.0,526.0,180.0,2233
811880.0,811880.0,171994.0,37481.0,16883.0,224913
21741.0,21741.0,6308.0,1681.0,655.0,8530
21199.0,21199.0,5860.0,1140.0,454.0,7260
11289.0,11289.0,3072.0,784.0,285.0,4206
21935.0,21935.0,5806.0,1489.0,547.0,7746
169594.0,169594.0,44013.0,9208.0,3690.0,56990
9876.0,9876.0,2959.0,853.0,371.0,4156
6659.0,6659.0,2186.0,635.0,213.0,3109
2407.0,2407.0,575.0,197.0,73.0,813
20049.0,20049.0,5450.0,1863.0,635.0,7904
326078.0,326078.0,40147.0,12104.0,6072.0,58146
20822.0,20822.0,5702.0,902.0,395.0,6599
31095.0,31095.0,7553.0,1641.0,662.0,10130
2995.0,2995.0,825.0,227.0,90.0,1164
23141.0,23141.0,6405.0,1323.0,539.0,7631
5776.0,5776.0,1679.0,460.0,168.0,2223
64889.0,64889.0,15454.0,3896.0,1636.0,20852
20348.0,20348.0,6559.0,1842.0,700.0,9076
4894.0,4894.0,1228.0,344.0,127.0,1728
4000.0,4000.0,1062.0,248.0,103.0,1409
13139.0,13139.0,4259.0,1072.0,379.0,5857
40134.0,40134.0,9070.0,1740.0,780.0,10945
13561.0,13561.0,3732.0,1039.0,374.0,5242
12086.0,12086.0,4144.0,1033.0,422.0,5560
111755.0,111755.0,31519.0,5542.0,2303.0,38479
24851.0,24851.0,6391.0,1806.0,673.0,9235
3092.0,3092.0,893.0,242.0,107.0,1264
63916.0,63916.0,16605.0,4221.0,1864.0,22722
20599.0,20599.0,6745.0,1992.0,644.0,9432
68557.0,68557.0,18371.0,5637.0,2117.0,28370
15525.0,15525.0,2803.0,824.0,367.0,3849
34586.0,34586.0,9971.0,2268.0,859.0,14148
15816.0,15816.0,3826.0,942.0,359.0,5135
22612.0,22612.0,6420.0,1555.0,679.0,8989
143477.0,143477.0,38584.0,8778.0,3661.0,54115
69267.0,69267.0,11611.0,2376.0,1179.0,14889
80110.0,80110.0,22425.0,4945.0,1857.0,32076
17888.0,17888.0,4693.0,1240.0,461.0,6555
281669.0,281669.0,78696.0,14352.0,5627.0,97459
65767.0,65767.0,21056.0,5190.0,1886.0,29414
1515.0,1515.0,426.0,131.0,49.0,605
12339.0,12339.0,3667.0,925.0,371.0,4953
406850.0,406850.0,68286.0,12367.0,5955.0,81304
57685.0,57685.0,15535.0,3716.0,1493.0,21406
19454.0,19454.0,5530.0,1564.0,570.0,7792
77781.0,77781.0,18413.0,4092.0,1708.0,24277
5765.0,5765.0,1825.0,562.0,195.0,2573
137640.0,137640.0,34621.0,7233.0,3053.0,43683
43602.0,43602.0,12723.0,3041.0,1107.0,16535
82029.0,82029.0,24315.0,6373.0,2380.0,33996
48860.0,48860.0,12525.0,2488.0,1019.0,16314
107610.0,107610.0,24098.0,4681.0,2049.0,31737
226758.0,226758.0,55102.0,9212.0,4282.0,64988
28287.0,28287.0,9181.0,2006.0,859.0,11822
17505.0,17505.0,4763.0,1418.0,528.0,6897
9310.0,9310.0,2622.0,513.0,215.0,3195
4332.0,4332.0,1155.0,250.0,97.0,1453
18998.0,18998.0,4850.0,912.0,423.0,6468
8039.0,8039.0,2524.0,687.0,296.0,3555
53677.0,53677.0,13963.0,2602.0,1151.0,17086
24880.0,24880.0,7532.0,2028.0,755.0,10576
423908.0,423908.0,115484.0,25838.0,12401.0,149238
60913.0,60913.0,16766.0,3900.0,1424.0,22978
1716.0,1716.0,407.0,131.0,52.0,533
21951.0,21951.0,7770.0,2089.0,671.0,10735
16332.0,16332.0,4280.0,1135.0,441.0,6011
43622.0,43622.0,12332.0,3066.0,1140.0,17230
208911.0,208911.0,56151.0,10770.0,4691.0,75284
10569.0,10569.0,3052.0,691.0,267.0,3801
15420.0,15420.0,4565.0,1172.0,503.0,6337
5837.0,5837.0,1685.0,418.0,174.0,2228
64210.0,64210.0,18275.0,3767.0,1455.0,22535
284010.0,284010.0,63417.0,14743.0,6945.0,87874
3656.0,3656.0,951.0,278.0,100.0,1375
321128.0,321128.0,87148.0,24957.0,10065.0,121516
4118.0,4118.0,1093.0,276.0,122.0,1476
49728.0,49728.0,13907.0,3579.0,1400.0,19135
16665.0,16665.0,4266.0,1003.0,404.0,5269
10589.0,10589.0,3322.0,1131.0,407.0,4721
26907.0,26907.0,6923.0,1795.0,732.0,9014
26032.0,26032.0,8227.0,2282.0,814.0,11769
35285.0,35285.0,9068.0,3027.0,1130.0,12800
44527.0,44527.0,12677.0,3564.0,1318.0,17704
33147.0,33147.0,7499.0,2001.0,779.0,10587
5858.0,5858.0,1650.0,374.0,168.0,2178
12097.0,12097.0,2793.0,698.0,291.0,3588
44823.0,44823.0,13108.0,2945.0,1319.0,17808
8189.0,8189.0,2386.0,757.0,274.0,3388
5506.0,5506.0,1571.0,382.0,148.0,1962
8037.0,8037.0,2232.0,463.0,183.0,2809
14740.0,14740.0,4502.0,1376.0,514.0,6368
11327.0,11327.0,2366.0,488.0,222.0,2931
22671.0,22671.0,7161.0,1887.0,810.0,9889
484411.0,484411.0,151828.0,28767.0,12591.0,187428
163941.0,163941.0,41424.0,8188.0,3551.0,55106
173283.0,173283.0,48519.0,8722.0,3731.0,58169
104062.0,104062.0,24470.0,6299.0,2634.0,34837
36810.0,36810.0,10625.0,2507.0,984.0,13891
31529.0,31529.0,7959.0,1694.0,722.0,10360
38659.0,38659.0,10951.0,2724.0,1165.0,14635
25121.0,25121.0,7476.0,1679.0,580.0,9752
254261.0,254261.0,52362.0,14980.0,5862.0,77011
15611.0,15611.0,4341.0,1109.0,432.0,5988
394855.0,394855.0,90043.0,32766.0,12242.0,146508
5013.0,5013.0,1438.0,334.0,131.0,1781
25629.0,25629.0,6712.0,1286.0,546.0,8138
35268.0,35268.0,10677.0,2909.0,986.0,15900
10340.0,10340.0,2705.0,639.0,272.0,3626
50825.0,50825.0,13292.0,2607.0,1104.0,16593
29442.0,29442.0,8374.0,1655.0,674.0,10519
8664.0,8664.0,2525.0,682.0,250.0,3468
92573.0,92573.0,20750.0,5616.0,2188.0,27702
40959.0,40959.0,10650.0,2502.0,918.0,13722
10541.0,10541.0,2882.0,953.0,345.0,4336
3478.0,3478.0,1131.0,371.0,140.0,1608
25383.0,25383.0,6778.0,1891.0,696.0,9756
7097.0,7097.0,2103.0,510.0,199.0,2695
33308.0,33308.0,8619.0,2319.0,873.0,11538
160530.0,160530.0,35527.0,5962.0,3032.0,43770
13345.0,13345.0,2551.0,529.0,239.0,3603
10982.0,10982.0,3160.0,886.0,339.0,4417
17069.0,17069.0,5111.0,1048.0,412.0,6016
70795.0,70795.0,18404.0,4170.0,1656.0,23148
219564.0,219564.0,55259.0,14535.0,6003.0,75893
72480.0,72480.0,22528.0,4458.0,1859.0,28400
58086.0,58086.0,17024.0,3462.0,1303.0,21940
12269.0,12269.0,3539.0,1269.0,430.0,5201
14917.0,14917.0,4530.0,1065.0,407.0,6115
7310.0,7310.0,1997.0,455.0,179.0,2544
13280.0,13280.0,3889.0,788.0,314.0,4614
8981.0,8981.0,2644.0,577.0,227.0,3581
53652.0,53652.0,13931.0,2509.0,1030.0,16901
602495.0,602495.0,166803.0,30044.0,17034.0,212754
6833.0,6833.0,2260.0,669.0,305.0,3172
40796.0,40796.0,11838.0,2655.0,1084.0,14268
2043.0,2043.0,489.0,142.0,55.0,675
181516.0,181516.0,46418.0,7331.0,3235.0,54485
28020.0,28020.0,7844.0,2212.0,818.0,11719
62162.0,62162.0,14998.0,3938.0,1606.0,20437
159256.0,159256.0,36276.0,7330.0,3228.0,43540
2629.0,2629.0,812.0,190.0,74.0,1057
16868.0,16868.0,4685.0,1096.0,431.0,6361
57358.0,57358.0,16896.0,3094.0,1292.0,19722
87092.0,87092.0,24693.0,5896.0,2328.0,34525
2608.0,2608.0,767.0,172.0,68.0,944
362265.0,362265.0,110135.0,19627.0,9070.0,135074
58485.0,58485.0,16941.0,3264.0,1632.0,21160
36459.0,36459.0,11314.0,2203.0,920.0,14072
264461.0,264461.0,69453.0,14817.0,6269.0,96548
10319.0,10319.0,2868.0,952.0,329.0,3999
92387.0,92387.0,25531.0,6397.0,2469.0,34665
22203.0,22203.0,6542.0,1923.0,640.0,9767
42565.0,42565.0,10720.0,2444.0,964.0,13482
6918.0,6918.0,1673.0,371.0,153.0,2346
7289.0,7289.0,1927.0,494.0,197.0,2441
1052567.0,1052567.0,197204.0,41569.0,21297.0,262835
35286.0,35286.0,10113.0,2431.0,932.0,13661
6948.0,6948.0,2150.0,688.0,302.0,3005
46430.0,46430.0,12779.0,3087.0,1182.0,16954
52879.0,52879.0,15104.0,2745.0,1164.0,19575
55922.0,55922.0,12180.0,2614.0,1118.0,15675
2450758.0,2450758.0,528374.0,110912.0,57180.0,700860
66100.0,66100.0,18347.0,4519.0,1945.0,26016
1770.0,1770.0,534.0,140.0,56.0,705
42470.0,42470.0,11282.0,2656.0,1109.0,15474
10766.0,10766.0,2760.0,727.0,278.0,3820
1628701.0,1628701.0,274882.0,75763.0,37665.0,406301
24582.0,24582.0,6762.0,1618.0,645.0,8415
291923.0,291923.0,74602.0,16398.0,6728.0,101976
1918.0,1918.0,517.0,157.0,58.0,705
16844.0,16844.0,4448.0,1174.0,446.0,6071
43058.0,43058.0,12657.0,3245.0,1167.0,17047
23078.0,23078.0,6491.0,1622.0,616.0,8749
564022.0,564022.0,132585.0,31550.0,13039.0,181677
75036.0,75036.0,23706.0,4381.0,1818.0,30173
7176.0,7176.0,1854.0,650.0,244.0,2743
35872.0,35872.0,11313.0,2676.0,1031.0,15256
1825.0,1825.0,523.0,127.0,50.0,697
102826.0,102826.0,26254.0,5726.0,2320.0,34961
12188.0,12188.0,3344.0,864.0,322.0,4492
94324.0,94324.0,28413.0,5952.0,2465.0,36179
2840.0,2840.0,882.0,221.0,85.0,1157
14011.0,14011.0,4124.0,1014.0,383.0,5621
96807.0,96807.0,19731.0,4995.0,2351.0,29364
20764.0,20764.0,5782.0,1410.0,539.0,7587
29324.0,29324.0,6450.0,1726.0,706.0,8836
10262.0,10262.0,3321.0,836.0,360.0,4436
14751.0,14751.0,4064.0,991.0,404.0,5398
11706.0,11706.0,3327.0,1053.0,375.0,4913
25675.0,25675.0,7664.0,1743.0,753.0,10320
9252.0,9252.0,2572.0,742.0,252.0,3680
5821.0,5821.0,1724.0,456.0,168.0,2365
8009.0,8009.0,2656.0,763.0,255.0,3492
59830.0,59830.0,16904.0,3834.0,1497.0,21501
42639.0,42639.0,12235.0,3193.0,1216.0,16843
25349.0,25349.0,7164.0,2070.0,784.0,9754
7453.0,7453.0,2022.0,459.0,180.0,2586
68114.0,68114.0,22392.0,4866.0,2089.0,27960
19268.0,19268.0,5085.0,1425.0,563.0,6580
39981.0,39981.0,10724.0,2368.0,939.0,13674
16351.0,16351.0,4423.0,1107.0,423.0,5944
22036.0,22036.0,7224.0,1978.0,774.0,9564
14876.0,14876.0,3898.0,1167.0,419.0,5737
48021.0,48021.0,12416.0,3160.0,1366.0,17140
2151.0,2151.0,593.0,170.0,69.0,823
22068.0,22068.0,6388.0,1860.0,655.0,9034
153095.0,153095.0,44110.0,9146.0,4419.0,57876
12166.0,12166.0,3655.0,929.0,367.0,4881
7879.0,7879.0,2260.0,689.0,259.0,3244
41641.0,41641.0,9578.0,1668.0,793.0,12067
12838.0,12838.0,3484.0,831.0,354.0,4739
6475.0,6475.0,1691.0,392.0,162.0,2198
66726.0,66726.0,17900.0,4276.0,1766.0,25401
69524.0,69524.0,19315.0,5341.0,2009.0,28232
16630.0,16630.0,4715.0,1050.0,427.0,6248
33780.0,33780.0,8282.0,1940.0,721.0,10585
8276.0,8276.0,2460.0,806.0,282.0,3503
16735.0,16735.0,4386.0,1171.0,546.0,6306
16904.0,16904.0,4580.0,1049.0,423.0,6222
15600.0,15600.0,4340.0,1022.0,421.0,5512
45754.0,45754.0,14039.0,3384.0,1455.0,19053
16121.0,16121.0,4363.0,928.0,357.0,5649
659300.0,659300.0,175684.0,38899.0,17072.0,233701
128622.0,128622.0,35327.0,6255.0,2664.0,43786
5520.0,5520.0,1491.0,470.0,170.0,2192
76737.0,76737.0,19359.0,6026.0,2441.0,27160
3603.0,3603.0,1139.0,297.0,110.0,1509
13401.0,13401.0,3872.0,1164.0,423.0,5771
6968.0,6968.0,1954.0,472.0,177.0,2607
597695.0,597695.0,129103.0,23947.0,11292.0,164334
935764.0,935764.0,238332.0,50635.0,23966.0,313134
27109.0,27109.0,7301.0,2272.0,845.0,10171
23906.0,23906.0,6704.0,1778.0,708.0,9179
82366.0,82366.0,22099.0,5442.0,2137.0,28362
254149.0,254149.0,54736.0,11142.0,4965.0,71867
103670.0,103670.0,29224.0,6130.0,2379.0,38545
2236.0,2236.0,528.0,169.0,66.0,696
10720.0,10720.0,3128.0,694.0,274.0,3696
6392.0,6392.0,1755.0,408.0,162.0,2359
10897.0,10897.0,3066.0,847.0,332.0,4393
756865.0,756865.0,161351.0,30401.0,15020.0,204702
1866.0,1866.0,471.0,152.0,59.0,618
169290.0,169290.0,46107.0,8397.0,3700.0,55934
1148.0,1148.0,279.0,53.0,23.0,352
61893.0,61893.0,16646.0,3945.0,1457.0,22721
19489.0,19489.0,5604.0,1460.0,540.0,7861
18389.0,18389.0,5495.0,1310.0,515.0,7277
513.0,513.0,121.0,36.0,14.0,166
12841.0,12841.0,4408.0,1135.0,464.0,5876
692587.0,692587.0,172796.0,33256.0,15193.0,205657
26158.0,26158.0,5080.0,1677.0,740.0,7539
92368.0,92368.0,26873.0,5496.0,2046.0,33675
70975.0,70975.0,20939.0,4957.0,1934.0,27494
28919.0,28919.0,9448.0,2037.0,968.0,11485
12902.0,12902.0,3738.0,910.0,413.0,5105
17307.0,17307.0,4244.0,669.0,329.0,5230
51859.0,51859.0,13570.0,2801.0,1170.0,17387
24763.0,24763.0,7405.0,1577.0,611.0,9087
49038.0,49038.0,13645.0,3158.0,1213.0,18324
3671.0,3671.0,1017.0,217.0,91.0,1304
1987.0,1987.0,537.0,147.0,58.0,719
15063.0,15063.0,4132.0,824.0,334.0,5210
92101.0,92101.0,16892.0,4488.0,1977.0,22352
3309.0,3309.0,1015.0,294.0,110.0,1395
31980.0,31980.0,8230.0,2152.0,836.0,11480
51276.0,51276.0,14238.0,3757.0,1457.0,18888
369811.0,369811.0,88790.0,17650.0,8158.0,111806
11736.0,11736.0,3319.0,1053.0,392.0,4715
1608.0,1608.0,525.0,157.0,70.0,751
6658.0,6658.0,1829.0,469.0,189.0,2355
36249.0,36249.0,11096.0,2659.0,942.0,15005
18339.0,18339.0,4800.0,827.0,374.0,5980
244076.0,244076.0,71254.0,11403.0,5487.0,84470
124714.0,124714.0,28575.0,6220.0,2641.0,34804
40574.0,40574.0,10996.0,2615.0,1017.0,14449
494228.0,494228.0,99816.0,21949.0,9826.0,120952
39022.0,39022.0,11425.0,2985.0,1077.0,16014
18529.0,18529.0,5789.0,1674.0,660.0,7811
4426.0,4426.0,1183.0,372.0,141.0,1626
15902.0,15902.0,4212.0,1394.0,534.0,6077
1087.0,1087.0,261.0,88.0,34.0,354
4250.0,4250.0,1157.0,374.0,144.0,1680
3262.0,3262.0,812.0,225.0,87.0,1087
53285.0,53285.0,14777.0,4197.0,1536.0,21555
58057.0,58057.0,19767.0,3964.0,1584.0,24078
30169.0,30169.0,8699.0,2061.0,798.0,11621
807252.0,807252.0,149442.0,33415.0,17734.0,195128
49421.0,49421.0,12080.0,2468.0,1037.0,15433
5802.0,5802.0,1706.0,372.0,145.0,2155
936692.0,936692.0,160957.0,43823.0,19576.0,219583
2153.0,2153.0,584.0,179.0,65.0,828
39135.0,39135.0,11184.0,2789.0,990.0,15397
16750.0,16750.0,5181.0,1478.0,496.0,7097
256359.0,256359.0,55898.0,9341.0,4792.0,71038
12383.0,12383.0,4135.0,1014.0,347.0,5413
566880.0,566880.0,137451.0,22309.0,10910.0,168945
16722.0,16722.0,4517.0,1720.0,585.0,7059
6237.0,6237.0,1766.0,482.0,190.0,2406
5360.0,5360.0,1235.0,300.0,127.0,1712
9944.0,9944.0,3130.0,542.0,266.0,3929
37955.0,37955.0,10688.0,2545.0,995.0,14498
103195.0,103195.0,29697.0,5626.0,2448.0,37217
